Date,Open,High,Low,Close,Volume,Log_Return
2024-03-11,171.54065314121274,172.9690037589795,170.65785520874886,171.35218811035156,60139500,0.011762052602163923
2024-03-12,171.74893835615396,172.62182261661565,169.62625492438514,171.8282928466797,59825400,0.0027746627107197476
2024-03-13,171.37204497358655,171.78864474969012,169.37829909505535,169.7453155517578,52488700,-0.012196510882153084
2024-03-14,171.51090581587792,172.89957168966941,170.65786388331372,171.6001739501953,72913500,0.010868030851584803
2024-03-15,169.78497182252738,171.22323608398438,168.91208752136302,171.22323608398438,121752700,-0.0021990214616308314
2024-03-18,174.1493830977455,176.27206668827822,172.11596763998543,172.31434631347656,75604200,0.006352224352292656
2024-03-19,172.92933186407737,175.18096849600929,171.62993409357304,174.65525817871094,55215200,0.01349367410923892
2024-03-20,174.29816190798687,177.2242889404297,173.67325471299228,177.2242889404297,53423100,0.014602021798534504
2024-03-21,175.61738497601507,176.05382709299283,169.4576271619808,169.98333740234375,106181300,-0.04171568258144076
2024-03-22,170.3702201223851,171.64979072547655,168.6839784855534,170.88601684570312,71160100,0.005296349127434653
2024-03-25,169.1898266673456,170.54873636107317,168.0788789435942,169.46755981445312,54288300,-0.00833524511532904
2024-03-26,168.6244540719099,170.0329624014482,168.20785429573576,168.33680725097656,57388400,-0.006694743449403474
2024-03-27,169.03112531152695,172.19531573949365,168.7335497446837,171.90765380859375,60273300,0.02099065864245297
2024-03-28,170.36025723357648,170.83636899843572,169.13028544442668,170.09243774414062,65672700,-0.010615395464135898
2024-04-01,169.80482284392966,169.86433493378763,168.1086526063626,168.65420532226562,46240500,-0.008491544305698137
2024-04-02,167.71189467068976,167.96978543762384,166.86876637308836,167.4738311767578,49329500,-0.007023389122325664
2024-04-03,167.42424073989756,169.29894733031932,167.2159484161416,168.27728271484375,47691700,0.004786003908768499
2024-04-04,168.9120862737285,170.5289019190824,167.45399475097656,167.45399475097656,53704400,-0.004904455851359308
2024-04-05,168.21776886148135,169.01129873561936,167.5829479892356,168.20785522460938,42104800,0.004491792803922605
2024-04-08,167.66231443659373,167.83093708737283,166.87871327881734,167.08700561523438,37425500,-0.006685779684761536
2024-04-09,167.3349666518587,168.70380527202582,166.98780774616682,168.297119140625,42373800,0.007216315188896462
2024-04-10,167.43417533006158,167.72182216558926,165.75784736817235,166.42242431640625,49709300,-0.011201702820126237
2024-04-11,166.97784395240396,174.04024152495109,166.79930771869243,173.62362670898438,91070300,0.04236061069528405
2024-04-12,172.8499658132502,176.91679662448954,172.80038249764078,175.12144470214844,101670900,0.008589811444692487
2024-04-15,173.94108816854134,175.2008162956038,171.10422904105639,171.29269409179688,73531800,-0.022105948329075982
2024-04-16,170.360294137519,172.35402488220237,166.9084566077323,168.0094757080078,73711200,-0.019353373798831595
2024-04-17,168.23761366668208,169.2691919230274,166.64064025878906,166.64064025878906,50901200,-0.008180741723707554
2024-04-18,166.67039519798726,167.27546002889196,165.20237475763562,165.6884002685547,43122900,-0.0057307215449974745
2024-04-19,164.86511767231858,165.05356757276493,162.7523477339115,163.66490173339844,68149400,-0.012287862205876037
2024-04-22,164.18070504913473,165.9066162144586,163.43677364744048,164.49810791015625,48116400,0.005078012711414782
2024-04-23,164.01208389352126,165.69832539217154,163.58555534900174,165.54953002929688,49537800,0.006371357071391192
2024-04-24,165.19243035823263,167.93010742906517,164.86511388137603,167.65237426757812,48251800,0.012622209716585082
2024-04-25,168.1582321898185,169.2294950930192,166.78939373539737,168.51531982421875,50558300,0.005134029636308767
2024-04-26,168.50543881254012,169.9536169013635,167.8110906801551,167.9301300048828,44838400,-0.0034786644298706406
2024-04-29,171.9671774185786,174.60565774723543,171.69937301226366,172.09613037109375,68169400,0.024505218126997755
2024-04-30,171.92749229774822,173.5740639461448,168.62443536523762,168.95176696777344,65934800,-0.018439946564310798
2024-05-01,168.20786320370715,171.31254198345843,167.74166494811112,167.9301300048828,50383100,-0.0060652715626869505
2024-05-02,171.11413192483198,172.0167723030629,169.50724497899176,171.6299285888672,94214900,0.021792580804636242
2024-05-03,185.13970898312533,185.48688300008854,181.1820038934194,181.89617919921875,163224100,0.05809549947899256
2024-05-06,180.87450583987064,182.70952732957792,178.96011472526732,180.23968505859375,78569700,-0.00914853157362485
2024-05-07,181.965609726272,183.40387401178498,179.8528549315395,180.92410278320312,77305800,0.003790072908384918
2024-05-08,181.3704630721318,181.58868413827042,179.98178218440233,181.2613525390625,45057100,0.0018623047854282382
2024-05-09,181.08280763590477,183.16582147443802,180.6364518520254,183.07655334472656,48983000,0.009964463184743873
2024-05-10,183.65261967053823,183.84134031553506,180.9013175850214,181.8151092529297,50759500,-0.006914102164299645
2024-05-13,184.18898588060125,185.83779081511702,183.3745104951717,185.0233154296875,72044800,0.017491558994922083
2024-05-14,186.24503525163803,187.029714327999,185.0332642686859,186.1655731201172,52393600,0.006154609317871813
2024-05-15,186.6423374407049,189.36384333151435,186.1059718662387,188.44012451171875,70400000,0.012143858776734967
2024-05-16,189.1850657006259,189.81082048816586,188.3805324914181,188.55931091308594,52845200,0.0006322895693658703
2024-05-17,188.23153932133224,189.52277241007562,187.90376371878457,188.589111328125,41282900,0.00015803017243980972
2024-05-20,188.05276500067424,190.6252889956646,187.73491647398643,189.751220703125,44361300,0.006143215149728271
2024-05-21,189.80088903544183,191.42982486744873,189.63203768676544,191.05239868164062,42309400,0.006833879596900858
2024-05-22,190.97293553544338,191.51922822288097,188.9864276944718,189.61216735839844,34648500,-0.0075669674769126135
2024-05-23,189.6916095055364,189.71147882549133,185.3709645001415,185.61927795410156,51005900,-0.021283078347736323
2024-05-24,187.54620129756856,189.2943226367172,186.771449342652,188.6983642578125,36327000,0.016452100611523836
2024-05-28,190.21803261577213,191.69798625592665,187.82430244055638,188.7082977294922,52280100,5.264068010700701e-05
2024-05-29,188.3308964172237,190.9530864388099,188.23156495231328,189.0063018798828,53068000,0.0015779332465916418
2024-05-30,189.47310363654154,190.88352231957748,189.34399093884022,189.99952697753906,49889100,0.005241224781916669
2024-05-31,190.14851552916033,191.2708972062775,188.62883838261533,190.9530487060547,75158300,0.005005996969966218
2024-06-03,191.5986723140291,193.67458449503022,191.22124613590765,192.72105407714844,50080500,0.009216248230823055
2024-06-04,193.32693160548868,194.0023521144802,191.72779227719917,193.0388946533203,47471400,0.0016478675359724976
2024-06-05,194.08179923154876,195.5716800296083,193.55537589536917,194.5486297607422,54156800,0.00779046098216479
2024-06-06,194.36985841579607,195.17439165110096,192.86010824182844,193.1680145263672,41181800,-0.007121804493693592
2024-06-07,193.33688838231703,195.61144856894393,192.830334289661,195.56178283691406,53103900,0.01231600245064819
2024-06-10,195.57169845948172,195.96900913658257,190.85374215435903,191.81719970703125,97010200,-0.019333520593471706
2024-06-11,192.34361998807736,205.76249045694837,192.32376582143226,205.75254821777344,172373300,0.0701313908521436
2024-06-12,205.97105482418652,218.7145040828182,205.50422428227435,211.6326141357422,198134300,0.02817759468341617
2024-06-13,213.29135046662026,215.2877853731434,210.17253378994005,212.7947235107422,97862700,0.005476142444391777
2024-06-14,212.40734441299963,213.71843162956222,209.874544034183,211.0565185546875,70122700,-0.008202003571231041
2024-06-17,211.93055717808846,217.4729151673675,211.28494827432186,215.2082977294922,93728300,0.019480427710210045
2024-06-18,216.12210108008887,217.15509356895643,211.56306955662498,212.8443603515625,79943300,-0.011045189725471225
2024-06-20,212.48680152632818,212.79472296910444,207.4410850045998,208.26547241210938,86172500,-0.02174762045726792
2024-06-21,208.9706859649803,210.4605668046439,205.71281440805072,206.0902557373047,241805100,-0.0104993681003558
2024-06-24,206.3187055335118,211.2651058128792,205.19632375372012,206.73587036132812,80727000,0.003127782422412191
2024-06-25,207.73905391104032,209.95402109263304,207.20270345608853,207.65960693359375,55549700,0.0044582441309745716
2024-06-26,210.07319184959564,213.41052543273105,209.21899292189278,211.81138610839844,66213200,0.019795956459543684
2024-06-27,213.24168634094727,214.28460598729217,210.91747580739147,212.65567016601562,49772700,0.003978095159816762
2024-06-28,214.31437813701,214.61235731022026,208.88127860134253,209.19911193847656,82542700,-0.016387798510684972
2024-07-01,210.65919906394006,216.04263295008636,210.49034773322808,215.2877655029297,60402900,0.0286890902635461
2024-07-02,214.6918109818244,218.89328562800327,213.6489065767971,218.78402709960938,58046200,0.016109488186711443
2024-07-03,218.51584293427166,220.05538940429688,217.55238550522975,220.05538940429688,37369800,0.005794219087088035
2024-07-05,220.1547017635972,224.92232310094593,220.1547017635972,224.8130645751953,60412400,0.021389948085402673
2024-07-08,225.55804052038548,226.31292323770106,221.7439489111218,226.2831268310547,59085900,0.006517756026418093
2024-07-09,226.3923429370984,227.85242731023644,224.84286935479298,227.1372833251953,48076100,0.0037676182430263537
2024-07-10,227.75311249906628,231.50761086701095,227.70344677503346,231.4082794189453,62627700,0.01862898676580396
2024-07-11,229.82899641925098,230.82225022030326,224.2469149072093,226.03477478027344,64710600,-0.02349473565921412
2024-07-12,227.3756899381295,231.07059580434316,227.13730353661973,228.98475646972656,53046500,0.012966577559690724
2024-07-15,234.88468027763452,235.62962070976812,231.5175501306247,232.81871032714844,62631300,0.01660464774453812
2024-07-16,233.4146487749432,234.67608537579065,230.7626628820321,233.23587036132812,43234300,0.001790177214740379
2024-07-17,227.90209958898402,229.8985495862513,225.11105861290636,227.33595275878906,57345900,-0.025621369155210613
2024-07-18,228.7265187407576,228.88544301040346,220.77056004528671,222.66766357421875,66034600,-0.020748529520096856
2024-07-19,223.30335264411235,225.2699911539264,221.77373312637206,222.79678344726562,49151500,0.0005797090094450272
2024-07-22,225.47857008869346,226.24337986146955,221.58501648633228,222.44915771484375,48201800,-0.0015615001549422313
2024-07-23,222.85638350906987,225.40905343076804,221.17778191166562,223.4920654296875,39960300,0.004677341147525673
2024-07-24,222.48886176091068,223.28346786979841,215.66521268088363,217.06568908691406,61777600,-0.029175889572413953
2024-07-25,217.45305415919788,219.36011485373604,213.17213256832727,216.0227813720703,51391200,-0.004816150980045148
2024-07-26,217.22462220056258,218.0093012590926,214.55276681781487,216.4896240234375,41601300,0.0021587488675080713
2024-07-29,215.49638213713573,217.82059272630025,214.294538197557,216.7677459716797,36311800,0.0012838649989862724
2024-07-30,217.71131248471113,218.84362126060284,214.66201590891492,217.32394409179688,41643800,0.0025625849893965856
2024-07-31,219.94615098169663,222.31010016667176,219.14161772956027,220.5818328857422,50036300,0.014879679942027473
2024-08-01,222.8563831356547,222.96564167600837,215.55597572208578,216.88693237304688,62501000,-0.016892581460588963
2024-08-02,217.6715836076827,224.0780833133434,216.24131073912352,218.37680053710938,105568600,0.0068458448064398604
2024-08-05,197.74691336614487,212.0597055615941,194.6777624827749,207.85824584960938,119548600,-0.04936567655241121
2024-08-06,203.91502798694503,208.5733911865651,199.7135682482994,205.83200073242188,69660500,-0.009796031390569884
2024-08-07,205.50421123787663,212.1987475040528,204.9976572409954,208.40452575683594,63516400,0.012420720688285442
2024-08-08,211.67232394520707,212.75496698059854,207.42119877275275,211.8709716796875,47161100,0.016496438905849724
2024-08-09,210.66914912089348,215.317569896599,210.54002126961797,214.78121948242188,42201600,0.013642461002347983
2024-08-12,214.86078610016068,218.28152162650582,214.39341520959198,216.31260681152344,38028100,0.00710468894376933
2024-08-13,217.7843155173404,220.64820259017597,217.7843155173404,220.03167724609375,44155300,0.017046908290554323
2024-08-14,219.33559848009435,221.7818227179272,218.4704570730026,220.47915649414062,41960600,0.002031638578164956
2024-08-15,223.34303300242357,224.0888356302054,221.51331902381992,223.4623565673828,46414000,0.013439810829060796
2024-08-16,222.66684293368954,225.56056092969672,222.39834972442236,224.78492736816406,44340200,0.0059010938210139075
2024-08-19,224.4567771868955,224.72527040192085,221.791767703572,224.62582397460938,40687800,-0.0007080533775677395
2024-08-20,224.50650638916653,225.89866536829538,224.18828995199718,225.2423553466797,30299000,0.002740944064942848
2024-08-21,225.25228856886343,226.70410920432383,223.7905141872767,225.13294982910156,34765500,-0.00048584155690978043
2024-08-22,226.51518775043243,227.06211276120644,222.6469583809866,223.2734375,43695300,-0.008293918379163313
2024-08-23,224.39712188969804,226.9427926991927,223.07456326985692,225.5705108642578,38677300,0.01023559937692951
2024-08-26,225.49095216733542,226.00804628168004,222.6370187250734,225.90859985351562,30602200,0.0014976952174701953
2024-08-27,224.73522230134634,227.56927874043384,223.63143365567382,226.7538604736328,35934600,0.003734622049014345
2024-08-28,226.64447834118403,228.5736238520892,224.4170087002654,225.2224884033203,38052200,-0.0067763631174433524
2024-08-29,228.81226038667728,231.61647047641185,227.59908685526068,228.5039825439453,51906300,0.014464888283805976
2024-08-30,228.90175696593346,229.11057321557684,226.2069166530855,227.71841430664062,52990800,-0.0034437985469994766
2024-09-03,227.2709519194148,227.7184305167556,219.93224829880322,221.52330017089844,50190600,-0.027582064113750755
2024-09-04,220.4195086889333,220.5388322671096,216.26289369284987,219.61404418945312,43840200,-0.008656115503649385
2024-09-05,220.38968006999326,224.2181249188319,220.28029506440387,221.13548278808594,36615400,0.006903896878524872
2024-09-06,222.69668624975694,223.97947540850993,218.5400864277892,219.58421325683594,48423000,-0.007039739551656116
2024-09-09,219.58419811845144,220.03167667908036,215.49719894103853,219.67369079589844,67180000,0.00040740321107285177
2024-09-10,217.69483113354613,220.2405018848782,215.517084853391,218.878173828125,51591000,-0.003627930488891209
2024-09-11,220.22062862304543,221.84149617822106,216.6706004766808,221.41390991210938,44587100,0.011518554222257876
2024-09-12,221.2548069431359,222.29893378586118,218.58981250678085,221.52330017089844,37455600,0.0004939312323412623
2024-09-13,222.32874892129448,222.78616606005667,220.66809680320824,221.25479125976562,36766600,-0.001212837533037725
2024-09-16,215.32814508742544,216.00434741371936,212.72281255665072,215.10939025878906,59357400,-0.028168248426639297
2024-09-17,214.5425786319653,215.68613671290518,213.29957412077198,215.57675170898438,45519300,0.002170311919065693
2024-09-18,216.33249894497217,221.46362499015893,216.322545198334,219.45492553710938,59894900,0.017829858242335135
2024-09-19,223.7308812843982,228.53385270483295,223.37289536568892,227.5891571044922,66781300,0.03639520017921788
2024-09-20,228.68298057338347,231.78551472560144,226.34612621296694,226.92288208007812,318679900,-0.0029318277371174783
2024-09-23,226.06768660880982,228.16587858738447,224.54625047736963,225.2025604248047,54146000,-0.007609967481370126
2024-09-24,227.37035418692216,228.06644877557946,224.46669778796843,226.09751892089844,43556100,0.003966140092651169
2024-09-25,223.67119056847437,226.0179836305296,222.76629484001745,225.10313415527344,42308700,-0.004407734646500509
2024-09-26,226.02793410267134,227.22121534991766,224.14851196557498,226.2467041015625,36636700,0.005067343760445959
2024-09-27,227.18143093581907,228.2354962210898,226.02791923090672,226.51516723632812,34026000,0.0011858912299077006
2024-09-30,228.75258844686658,231.69602966308594,228.3647716650959,231.69602966308594,54541900,0.02261438941519567
2024-10-01,228.23551952322458,228.364781673884,222.48786790384585,224.9440460205078,63285000,-0.029574608688085414
2024-10-02,224.62583039487592,226.09754348610434,221.77189689552054,225.51084899902344,32880600,0.002516581721816939
2024-10-03,223.88001079844628,225.5406628776434,222.0702042586661,224.40704345703125,34044200,-0.004906707535222633
2024-10-04,226.6245660168141,226.72401244250622,222.87567550784985,225.53073120117188,37245100,0.004994868818058226
2024-10-07,223.24359711098245,224.4269397639463,220.09133967636964,220.44932556152344,39505400,-0.02278857750105919
2024-10-08,223.0447257693685,224.71531649859696,222.00059897690352,224.50650024414062,31855700,0.01823680865239215
2024-10-09,223.9694944669103,228.46420250356093,223.57173913909054,228.25537109375,33591100,0.016560389744693864
2024-10-10,226.50523572074002,228.21561101279016,225.89864895817115,227.7581787109375,28183500,-0.00218060441423025
2024-10-11,228.0167412789572,228.12612627842185,226.0677036085129,226.2765350341797,31759200,-0.0065265887884141775
2024-10-14,227.4200987868959,230.43314046117197,227.32066753158787,230.00555419921875,39882100,0.016345599701800568
2024-10-15,232.3026279543652,236.1609188169062,231.06956201546166,232.54129028320312,64751400,0.010964344551760754
2024-10-16,230.30386376880503,230.8209426799016,228.55370384388218,230.48284912109375,34082200,-0.008891349491050794
2024-10-17,232.12361966628396,232.5412825211578,229.22991678936268,230.8507843017578,32993800,0.001595094014483169
2024-10-18,234.8582339303053,234.8582339303053,232.70037994861724,233.68484497070312,46431500,0.012201844821796181
2024-10-21,233.13791711516282,235.52449481958178,233.13791711516282,235.15655517578125,36254500,0.006278093353117852
2024-10-22,232.5810475805218,234.89800969153723,231.29827366695753,234.54002380371094,38846600,-0.0026252340500192836
2024-10-23,232.76999409553275,233.82405947286142,226.4853561254601,229.46856689453125,52287000,-0.021860193826231642
2024-10-24,228.69292294524882,229.52823345451665,227.131717270346,229.27963256835938,31109500,-0.0008236951646909388
2024-10-25,228.4542922398222,231.91481257552053,228.2852454458818,230.1149444580078,38802300,0.003636581065536895
2024-10-28,232.0142263332846,233.41632370284572,231.24853140811646,232.09376525878906,36087100,0.008562508015065555
2024-10-29,231.7954872619061,233.01859945208068,231.01985366097637,232.36228942871094,35417200,0.0011562954003088842
2024-10-30,231.30821865562254,232.1634063461827,228.2653461113998,228.81227111816406,47070900,-0.015395855437022713
2024-10-31,228.05650301771783,228.5437662121666,224.10871977089283,224.6457061767578,64370100,-0.018377368634219182
2024-11-01,219.73336072670745,224.08885327131992,219.03728125399175,221.66250610351562,65276700,-0.01336853958893866
2024-11-04,219.75323643771605,221.54315061130296,218.4804011628397,220.76751708984375,44944500,-0.004045793402580871
2024-11-05,220.558703156551,222.69666464924057,219.90239319356397,222.199462890625,28111300,0.006465271017506431
2024-11-06,221.36415627152132,224.8047989417024,219.95210516998125,221.47354125976562,54561100,-0.003272330170379329
2024-11-07,223.37286824297072,226.60467969295215,223.31320645932942,226.2069091796875,42137700,0.02114697797817926
2024-11-08,226.1471715847569,227.63046836972322,225.39059893200246,225.93812561035156,38328800,-0.0011889264741002542
2024-11-11,223.9869352698107,224.68378047485507,220.5026940545025,223.22039794921875,42005600,-0.012101566309555995
2024-11-12,223.53896443728829,224.57427514334194,222.35431999366972,223.22039794921875,40398300,0.0
2024-11-13,223.00142703514817,225.629540269826,221.75705495073464,224.10643005371094,48566200,0.003961458190053786
2024-11-14,224.00686988588794,227.83952645793332,223.98695568104733,227.1924591064453,44923900,0.013676422560665353
2024-11-15,225.38064426033654,225.89830725108274,223.26024476090137,223.98695373535156,47923700,-0.014209687837561037
2024-11-18,224.23582987715278,228.70561947942855,224.1561882479486,226.9933624267578,44633700,0.013332968737135882
2024-11-19,225.95804731142948,229.123737666772,225.63949596937007,227.252197265625,36211800,0.0011396253033529038
2024-11-20,227.0331781982001,228.89475383274825,224.8729502483013,227.9689483642578,35169600,0.0031490263482299038
2024-11-21,227.8494991340082,229.1237348668511,224.69377351516385,227.49111938476562,42108300,-0.002098226336984241
2024-11-22,227.0331737980822,229.68120098473537,227.0331737980822,228.83502197265625,38168300,0.005890113896497493
2024-11-25,230.41789305922475,232.19982717145672,228.70563588373938,231.821533203125,90152800,0.0129665063500262
2024-11-26,232.2794717613211,234.50939199708804,232.2794717613211,234.00167846679688,45986200,0.00936046606274794
2024-11-27,233.41431778082386,234.6288260383393,232.75728573526553,233.8722381591797,33498400,-0.0005533127892789751
2024-11-29,233.75280101667178,236.73929396987336,232.91658663539664,236.26145935058594,28481400,0.010164094907452305
2024-12-02,236.20171450499868,239.70585504150458,236.0922091638524,238.51126098632812,48137100,0.009477454704172196
2024-12-03,238.73028547870095,241.66700046466846,237.82437898500294,241.5574951171875,38861000,0.012690994687325997
2024-12-04,241.77649398259703,243.01091645834052,240.16379275322726,241.91586303710938,44383900,0.0014824725272260324
2024-12-05,242.89148997461442,243.4390015590829,241.03986363980277,241.9457550048828,40033900,0.00012355585438828586
2024-12-06,241.81633519239523,243.5285923470879,240.99007032901886,241.74664306640625,36870600,-0.0008232998927310129
2024-12-09,240.74117665680967,246.1268220997756,240.66153502923254,245.63902282714844,44649200,0.01597282311879708
2024-12-10,245.77840669680953,247.09247084593116,244.23538234840328,246.65444946289062,36914800,0.004125295714639135
2024-12-11,246.84360125039836,249.67081089954078,245.15124311202538,245.38021850585938,45205800,-0.005179447256857777
2024-12-12,245.77839247075497,247.62006903646127,244.57383373711528,246.8435821533203,32777500,0.0059459455509652
2024-12-13,246.70421556592945,248.16758302178013,245.13132757947596,247.0128173828125,33155300,0.0006853621266246203
2024-12-16,246.87345818165343,250.2481944775453,246.53497744922532,249.9097137451172,51694800,0.011659480094418573
2024-12-17,248.95404406138837,252.68716009783537,248.655391740455,252.33872985839844,51356400,0.009672643419496375
2024-12-18,251.02469300208548,253.135143175504,246.62459517802284,246.93319702148438,56774100,-0.021654508388763045
2024-12-19,246.3856613682502,250.86540066585474,245.97750369773615,248.66534423828125,60882300,0.006990150800012302
2024-12-20,246.92322076153135,253.8518908180873,244.58381048961357,253.3441925048828,147495300,0.01864101539954275
2024-12-23,253.62291772369178,254.49894524760987,252.30885365268378,254.12066650390625,40858800,0.0030602103424697048
2024-12-24,254.3396705835317,257.0474099027653,254.14055892454206,257.0374755859375,23234700,0.011412674478233803
2024-12-26,257.02754060124687,258.9289447577566,256.4700643478404,257.8537902832031,27237100,0.0031708262902175694
2024-12-27,256.66912911312295,257.53523753189216,251.92061656694878,254.43922424316406,42355300,-0.013330717028649783
2024-12-30,251.0943626150189,252.3586488565982,249.62103037787767,251.0644989013672,35557500,-0.013352129070946196
